source,path,category,root_speed,airborne_frac,pelvis_low_frac,upper_lower_ratio,limb_energy
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/pose-11-bended_knees-hamada_stageii.npz,Unstructured / OOD,0.062,0.0,0.573,1.543,0.76
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/walk-28-look_up-hamada_stageii.npz,Basic Locomotion,0.395,0.0,0.0,1.124,0.79
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/accident-09-damage_leftfoot-hamada_stageii.npz,Basic Locomotion,0.334,0.0,0.0,1.221,0.7
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/pose-01-normal-hamada_stageii.npz,Basic Locomotion,0.082,0.0,0.0,1.852,0.26
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/accident-11-fall_down-hamada_stageii.npz,Basic Locomotion,0.272,0.0,0.088,1.361,0.82
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/gesture_etc-43-brush_teeth-hamada_stageii.npz,Upper-Body Manipulation,0.018,0.0,0.0,2.997,0.25
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/jump-07-rope_double-hamada_stageii.npz,Basic Locomotion,0.144,0.04,0.0,1.296,1.79
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/walk-15-pull-hamada_stageii.npz,Basic Locomotion,0.346,0.0,0.0,0.91,1.17
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/accident-06-damage_left_leg-hamada_stageii.npz,Basic Locomotion,0.343,0.0,0.0,1.185,0.7
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/hamada/throw_toss-17-pass_to_back_light-hamada_stageii.npz,Upper-Body Manipulation,0.107,0.0,0.0,2.698,0.47
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-15-whip_-shiono_stageii.npz,Upper-Body Manipulation,0.118,0.0,0.0,4.038,0.66
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-19-funny-shiono_stageii.npz,Upper-Body Manipulation,0.075,0.0,0.0,3.116,0.39
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-23-shuffle_oneleg-shiono_stageii.npz,Basic Locomotion,0.18,0.0,0.0,1.464,0.82
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-09-handbag-shiono_stageii.npz,Basic Locomotion,0.408,0.0,0.0,1.116,0.96
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-33-watch_here-shiono_stageii.npz,Upper-Body Manipulation,0.029,0.0,0.0,13.033,0.36
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pain-03-toothache-shiono_stageii.npz,Upper-Body Manipulation,0.02,0.0,0.0,4.29,0.2
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/turn-01-call-shiono_stageii.npz,Upper-Body Manipulation,0.06,0.0,0.0,4.043,0.21
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/greeting-04-salute_(head)-shiono_stageii.npz,Upper-Body Manipulation,0.025,0.0,0.0,5.262,0.46
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-34-peace-shiono_stageii.npz,Upper-Body Manipulation,0.025,0.0,0.0,5.05,0.39
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-35-west_side-shiono_stageii.npz,Basic Locomotion,0.226,0.0,0.0,1.625,0.76
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-13-model-shiono_stageii.npz,Upper-Body Manipulation,0.042,0.0,0.0,2.478,0.17
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/greeting-09-certificate-shiono_stageii.npz,Upper-Body Manipulation,0.036,0.0,0.0,5.185,0.6
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/accident-04-damage_right_leg-shiono_stageii.npz,Agility / High-Dynamic,0.158,0.072,0.204,1.391,0.47
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/accident-13-damage_back-shiono_stageii.npz,Upper-Body Manipulation,0.109,0.0,0.0,2.657,0.41
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-14-look_up-shiono_stageii.npz,Upper-Body Manipulation,0.041,0.0,0.0,3.34,0.22
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-09-shotput-shiono_stageii.npz,Upper-Body Manipulation,0.188,0.0,0.0,2.704,0.99
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pain-01-headache-shiono_stageii.npz,Upper-Body Manipulation,0.033,0.0,0.0,4.613,0.47
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-43-brush_teeth-shiono_stageii.npz,Upper-Body Manipulation,0.018,0.0,0.0,13.129,0.32
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-16-handstand-shiono_stageii.npz,Basic Locomotion,0.249,0.05,0.142,1.164,0.81
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-05-backward-shiono_stageii.npz,Basic Locomotion,0.341,0.0,0.0,1.072,1.0
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-02-drank-shiono_stageii.npz,Basic Locomotion,0.187,0.0,0.0,1.555,0.77
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-01-normal-shiono_stageii.npz,Upper-Body Manipulation,0.029,0.0,0.0,3.209,0.1
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-29-pantomime-shiono_stageii.npz,Upper-Body Manipulation,0.087,0.0,0.0,2.124,0.35
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-12-body_building-shiono_stageii.npz,Upper-Body Manipulation,0.069,0.0,0.0,4.023,0.34
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-21-clapping-shiono_stageii.npz,Upper-Body Manipulation,0.01,0.0,0.0,20.024,0.35
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-03-sneak-shiono_stageii.npz,Basic Locomotion,0.117,0.0,0.0,1.275,0.6
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-50-syuriken-shiono_stageii.npz,Upper-Body Manipulation,0.015,0.0,0.0,13.901,0.48
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/jump-12-boxer_step-shiono_stageii.npz,Basic Locomotion,0.289,0.0,0.0,1.241,1.24
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-18-applause-shiono_stageii.npz,Upper-Body Manipulation,0.018,0.0,0.0,13.025,0.35
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/accident-03-damage_head-shiono_stageii.npz,Upper-Body Manipulation,0.123,0.0,0.0,2.611,0.44
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-04-drank-shiono_stageii.npz,Upper-Body Manipulation,0.138,0.0,0.0,2.805,0.57
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-31-ok-shiono_stageii.npz,Upper-Body Manipulation,0.048,0.0,0.0,3.644,0.23
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-16-dryer-shiono_stageii.npz,Upper-Body Manipulation,0.021,0.0,0.0,8.412,0.23
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-10-snip_nail-shiono_stageii.npz,Upper-Body Manipulation,0.011,0.0,0.323,3.285,0.51
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-03-set_3-shiono_stageii.npz,Upper-Body Manipulation,0.029,0.0,0.0,6.525,0.26
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-14-pass_to_right_heavy-shiono_stageii.npz,Upper-Body Manipulation,0.068,0.0,0.0,6.196,0.62
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/jump-09-rope_cross-shiono_stageii.npz,Agility / High-Dynamic,0.089,0.117,0.0,2.169,3.01
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/sitdown_standup-03-chair_back-shiono_stageii.npz,Upper-Body Manipulation,0.113,0.0,0.032,2.058,0.73
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-10-shoulder_bag-shiono_stageii.npz,Basic Locomotion,0.377,0.0,0.0,1.043,1.63
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-05-touch_nose-shiono_stageii.npz,Upper-Body Manipulation,0.022,0.0,0.0,5.881,0.14
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-06-catwalk-shiono_stageii.npz,Basic Locomotion,0.295,0.0,0.0,1.001,0.96
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-38-hand_language-shiono_stageii.npz,Upper-Body Manipulation,0.019,0.0,0.0,18.307,0.39
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-11-disc-shiono_stageii.npz,Upper-Body Manipulation,0.263,0.0,0.0,2.09,1.0
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-11-baggage_on_the_head-shiono_stageii.npz,Basic Locomotion,0.26,0.0,0.0,1.079,1.54
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-07-over_stretch-shiono_stageii.npz,Upper-Body Manipulation,0.08,0.0,0.0,3.355,0.51
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-49-taiko_under-shiono_stageii.npz,Upper-Body Manipulation,0.047,0.0,0.0,9.069,0.63
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-08-pray_buddhismintone-shiono_stageii.npz,Upper-Body Manipulation,0.008,0.0,0.0,7.106,0.26
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/greeting-10-card_exchange-shiono_stageii.npz,Upper-Body Manipulation,0.03,0.0,0.0,4.32,0.56
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-10-javelin-shiono_stageii.npz,Upper-Body Manipulation,0.279,0.0,0.0,2.216,1.14
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/greeting-01-hello-shiono_stageii.npz,Upper-Body Manipulation,0.036,0.0,0.0,5.174,0.73
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-13-pass_to_right_light-shiono_stageii.npz,Upper-Body Manipulation,0.022,0.0,0.0,13.637,0.58
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/throw_toss-19-pass_to_front_light-shiono_stageii.npz,Upper-Body Manipulation,0.028,0.0,0.0,11.089,0.67
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/jump-01-normal-shiono_stageii.npz,Agility / High-Dynamic,0.082,0.078,0.0,1.407,2.46
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/accident-02-dodge_fast-shiono_stageii.npz,Basic Locomotion,0.181,0.0,0.0,1.808,0.65
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-17-drink-shiono_stageii.npz,Upper-Body Manipulation,0.037,0.0,0.0,3.897,0.15
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-13-baggage_on_the_shoulder-shiono_stageii.npz,Basic Locomotion,0.291,0.0,0.0,1.07,0.78
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-23-mobile_call-shiono_stageii.npz,Upper-Body Manipulation,0.021,0.0,0.0,5.305,0.13
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/sitdown_standup-11-one_knee_drawn_up-shiono_stageii.npz,Basic Locomotion,0.093,0.0,0.357,1.88,0.79
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/jump-02-leap-shiono_stageii.npz,Basic Locomotion,0.321,0.012,0.0,1.612,1.8
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-45-feel_dizzy_-shiono_stageii.npz,Upper-Body Manipulation,0.013,0.0,0.0,8.088,0.2
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/jump-10-rope_long-shiono_stageii.npz,Agility / High-Dynamic,0.1,0.11,0.0,1.494,2.2
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-41-mosh-shiono_stageii.npz,Upper-Body Manipulation,0.158,0.006,0.0,2.529,1.12
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-25-magic-shiono_stageii.npz,Upper-Body Manipulation,0.05,0.0,0.0,3.48,0.34
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-26-hit_mosquito-shiono_stageii.npz,Upper-Body Manipulation,0.053,0.0,0.0,2.686,0.3
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-10-recall_blackmagic-shiono_stageii.npz,Upper-Body Manipulation,0.081,0.0,0.0,3.825,0.42
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-09-pray_buddhism-shiono_stageii.npz,Upper-Body Manipulation,0.047,0.0,0.0,3.589,0.15
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-17-one_leg-shiono_stageii.npz,Upper-Body Manipulation,0.069,0.0,0.0,2.652,0.42
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-18-shuffle_forward-shiono_stageii.npz,Basic Locomotion,0.228,0.0,0.0,1.602,0.78
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-20-zombee-shiono_stageii.npz,Basic Locomotion,0.26,0.0,0.0,1.466,0.55
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-07-pray_cross-shiono_stageii.npz,Upper-Body Manipulation,0.01,0.0,0.0,16.748,0.1
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-02-set_2-shiono_stageii.npz,Upper-Body Manipulation,0.01,0.0,0.0,11.671,0.33
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-47-big_drum-shiono_stageii.npz,Upper-Body Manipulation,0.035,0.0,0.0,4.818,0.18
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/pose-02-rest-shiono_stageii.npz,Upper-Body Manipulation,0.039,0.0,0.0,2.541,0.17
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/turn-03-look_at-shiono_stageii.npz,Upper-Body Manipulation,0.028,0.0,0.0,4.068,0.11
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/turn-02-look_around-shiono_stageii.npz,Upper-Body Manipulation,0.037,0.0,0.0,5.37,0.16
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-32-no-shiono_stageii.npz,Upper-Body Manipulation,0.055,0.0,0.0,4.22,0.35
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/walk-28-look_up-shiono_stageii.npz,Basic Locomotion,0.292,0.0,0.0,1.155,0.88
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/shiono/gesture_etc-24-matrix-shiono_stageii.npz,Upper-Body Manipulation,0.101,0.0,0.0,4.517,0.74
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/yokoyama/karate-07-kakato_otoshi-yokoyama_stageii.npz,Basic Locomotion,0.184,0.0,0.0,1.113,2.01
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/yokoyama/karate-06-back_kick-yokoyama_stageii.npz,Basic Locomotion,0.092,0.0,0.0,1.451,1.13
AMASS,../egodata/downloads/amass/extracted/EyesJapanDataset/Eyes_Japan_Dataset/yokoyama/karate-08-jab-yokoyama_stageii.npz,Upper-Body Manipulation,0.036,0.0,0.0,4.527,0.99
AMASS,../egodata/downloads/amass/extracted/ACCAD/s007/QkWalk1_poses.npz,Agility / High-Dynamic,2.61,0.0,0.0,1.16,15.2
AMASS,../egodata/downloads/amass/extracted/ACCAD/s011/walkdog_poses.npz,Agility / High-Dynamic,1.097,0.0,0.0,1.056,8.17
AMASS,../egodata/downloads/amass/extracted/ACCAD/s008/Run1_poses.npz,Agility / High-Dynamic,4.714,0.0,0.0,1.14,29.3
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A10- Lie to crouch_poses.npz,Unstructured / OOD,0.212,0.0,1.0,1.634,2.34
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A9- Lie_poses.npz,Unstructured / OOD,0.021,0.0,1.0,1.922,1.52
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A7- Crouch_poses.npz,Unstructured / OOD,0.105,0.0,0.481,1.601,1.11
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A12- Crawl Backwards_poses.npz,Unstructured / OOD,0.571,0.0,1.0,0.945,4.67
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/male2 Calibration_poses.npz,Basic Locomotion,0.011,0.0,0.0,1.67,0.45
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A8- Crouch to Lie_poses.npz,Unstructured / OOD,0.11,0.0,1.0,1.075,2.0
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A2- Sway_poses.npz,Upper-Body Manipulation,0.215,0.0,0.0,2.637,0.91
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A5- Pick up box_poses.npz,Upper-Body Manipulation,0.063,0.0,0.233,2.377,1.17
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A4- Look Around_poses.npz,Upper-Body Manipulation,0.023,0.0,0.0,2.18,0.65
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A1- Stand_poses.npz,Basic Locomotion,0.013,0.0,0.0,0.955,0.64
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A6- Box lift_poses.npz,Upper-Body Manipulation,0.021,0.0,0.0,8.606,0.71
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A11- Crawl_poses.npz,Unstructured / OOD,0.652,0.0,1.0,0.863,4.57
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2General_c3d/A3- Swing arms_poses.npz,Upper-Body Manipulation,0.183,0.0,0.0,4.928,2.11
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B17 -  Walk to hop to walk a_poses.npz,Agility / High-Dynamic,1.771,0.036,0.0,1.004,6.83
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B10 -  Walk turn left 45_poses.npz,Basic Locomotion,1.425,0.0,0.0,0.981,5.13
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B19 -  Walk to pickup box_poses.npz,Basic Locomotion,1.2,0.0,0.075,1.087,4.2
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B21 -  put down box to walk_poses.npz,Basic Locomotion,1.576,0.0,0.108,1.102,4.85
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B26 -  walk to skip_poses.npz,Agility / High-Dynamic,2.141,0.169,0.0,1.015,10.83
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk_poses.npz,Agility / High-Dynamic,3.205,0.198,0.0,1.06,14.94
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B13 -  Walk turn right 90_poses.npz,Basic Locomotion,1.5,0.0,0.0,0.958,5.19
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk t2_poses.npz,Agility / High-Dynamic,2.425,0.127,0.0,1.045,12.46
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B14 -  Walk turn right 45 t2_poses.npz,Basic Locomotion,1.572,0.0,0.0,0.952,5.58
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B24 -  walk to crouch_poses.npz,Basic Locomotion,1.344,0.0,0.207,0.984,4.2
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B14 -  Walk turn right 45_poses.npz,Basic Locomotion,0.354,0.0,0.0,1.505,2.33
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B20 -  Walk with box_poses.npz,Agility / High-Dynamic,1.666,0.0,0.0,0.914,8.14
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B5 -  Walk backwards_poses.npz,Basic Locomotion,1.502,0.0,0.0,0.958,7.08
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B11 -  Walk turn left 135_poses.npz,Basic Locomotion,1.437,0.0,0.0,0.972,5.75
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B4 - Stand to Walk backwards_poses.npz,Basic Locomotion,1.321,0.0,0.0,0.972,4.47
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B18 -  Walk to leap to walk t3_poses.npz,Agility / High-Dynamic,2.01,0.092,0.0,1.033,10.23
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B9 -  Walk turn left 90_poses.npz,Basic Locomotion,1.373,0.0,0.0,0.96,5.31
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B15 -  Walk turn around_poses.npz,Basic Locomotion,1.487,0.0,0.0,1.002,4.92
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B23 -  side step right_poses.npz,Basic Locomotion,0.343,0.0,0.0,1.108,1.98
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B22 -  side step left_poses.npz,Basic Locomotion,0.449,0.0,0.0,1.1,2.33
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B27 -  skip to walk a_poses.npz,Agility / High-Dynamic,1.961,0.0,0.0,1.028,9.05
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B17 -  Walk to hop to walk_poses.npz,Agility / High-Dynamic,1.771,0.036,0.0,1.004,6.82
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2Walking_c3d/B21 -  put down box to walk a_poses.npz,Basic Locomotion,1.576,0.0,0.108,1.102,4.85
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D5 - ready to walk away_poses.npz,Basic Locomotion,1.516,0.0,0.0,0.994,4.0
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D9 - t2 - male2 blanks_poses.npz,Basic Locomotion,1.319,0.0,0.0,1.291,4.01
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D14 -ready to crouch_poses.npz,Unstructured / OOD,0.138,0.0,0.45,2.214,2.22
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D12 - ready to taunt two to ready_poses.npz,Basic Locomotion,0.27,0.0,0.0,1.923,2.78
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D2 - walk to ready_poses.npz,Basic Locomotion,1.395,0.0,0.0,1.058,4.29
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D11 - ready to taunt one to ready_poses.npz,Upper-Body Manipulation,0.122,0.0,0.0,2.371,2.13
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D1 - stand to ready_poses.npz,Basic Locomotion,0.214,0.0,0.0,1.725,1.81
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D3 - run to ready_poses.npz,Agility / High-Dynamic,2.793,0.0,0.0,1.005,12.0
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D9 - warm up to ready to warm up_poses.npz,Upper-Body Manipulation,0.343,0.0,0.0,2.654,4.04
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D8 - bow to ready_poses.npz,Upper-Body Manipulation,0.153,0.0,0.0,2.648,1.78
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D4 - ready to relax_poses.npz,Upper-Body Manipulation,0.238,0.0,0.0,2.027,1.42
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D7 - walk to bow_poses.npz,Basic Locomotion,1.153,0.0,0.0,1.196,3.39
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D10 - victory 2_poses.npz,Basic Locomotion,0.469,0.0,0.0,1.38,7.35
AMASS,../egodata/downloads/amass/extracted/ACCAD/Male2MartialArtsStances_c3d/D13 -crouch to ready_poses.npz,Basic Locomotion,0.244,0.0,0.301,1.885,1.93
