source,path,category,subject_id,n_frames,has_nan,foot_skate,ground_pen,float_gap,max_jerk,max_speed,bone_cv,mean_speed,static_flag,outlier_flag,qc_pass,fail_reasons,split
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_1_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,136,0,0.21933513532420995,0.004115166696391626,0.02267481119767439,812.8942017640205,4.828063886282385,2.597870755940846e-16,0.9482639933321219,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_13_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,92,0,0.009092537043684321,0.0005352231089510654,0.0014231725469226082,291.015190674158,3.1184436352158125,2.706076213595088e-16,0.1128797014054661,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,137,0,0.44884266213795543,0.008613044489715591,0.009492514386204187,500.4085434880514,6.761347311229439,2.7568004713283205e-16,0.4501319387538667,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_16_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,277,0,0.8845156554847409,0.006380283146774572,0.010349607665248915,689.551172021672,5.297649059902497,3.106027838308812e-16,0.9943045813072541,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,174,0,0.055774863709780804,0.002648832819014805,0.007961215857700477,297.8625199780683,2.0895963866269396,2.6395102533263414e-16,0.41670596381491387,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_62_F_MoSh/Subject_62_F_2_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,121,0,0.12317772910713712,0.0021105503918275093,0.025129664586303987,1018.2081524095555,5.662826629406672,3.0204819490156976e-16,0.8198842017051245,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_5_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,109,0,0.008722224850765386,0.0005463731513181819,0.0016006136771767737,357.0348303334594,2.2326362409062335,3.0760878821996436e-16,0.10941198956031103,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,90,0,0.007059496435356524,0.002347723466848301,0.0017248719016754177,103.55927920323121,2.820791595231709,2.4598010195205094e-16,0.11434885925939473,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,135,0,0.009774686411079503,0.0004026876563051762,0.0018888810906064618,314.9960165001528,3.2145107073291648,3.049426334789967e-16,0.1717805189314177,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_17_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,215,0,0.023728327950836903,0.000937764116552171,0.00395973532188601,251.50347662950907,4.96226947575013,2.365071366899065e-16,0.37297345367235335,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,128,0,0.03379545108157757,0.0014179085220719667,0.0036993961454719546,281.7834627836947,5.522443962385932,2.8605917047493194e-16,0.2572080778069938,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_14_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,271,0,0.9295996194665899,0.004294969934995216,0.0059406710328622075,696.4789530303691,5.614742417070206,2.4989566555287925e-16,0.985532115172649,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_2_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,482,0,0.3692146441695954,0.0023261672302139214,0.0034230522832477198,218.83603565831106,2.231099389878617,2.718720330846526e-16,0.35994127132642567,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_7_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,92,0,0.0060942716852827004,0.00022098171963261275,0.0007877520193046994,186.1682380354064,2.445743996132427,2.660587650589728e-16,0.08505018156123516,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_1_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,85,0,0.16903112501571588,0.0013845038493013567,0.004813807767090381,523.5596477912507,7.387097614978834,3.409137268784764e-16,0.4277308618938463,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_20_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,114,0,0.2903398000676811,0.0026687425205371004,0.008098117935915493,616.2717465686758,2.445968667458462,2.3931050107707957e-16,0.5592023880344827,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,274,0,0.708015635760969,0.004182318240801089,0.00902548209742629,382.6791333042391,4.144004051799258,2.8676801864998835e-16,0.6563478367771696,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_9_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,138,0,0.3268841387950984,0.0036027979218227605,0.00744588380593969,937.5051879845045,5.335332062091806,2.7828286323375955e-16,0.9258808318999228,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_13_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,165,0,0.10216075199994754,0.0025190688158729865,0.006991345306204405,950.7473349928208,4.6022468979520745,2.647980355302389e-16,0.6108573169040142,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_65_F_MoSh/Subject_65_F_4_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,333,0,0.25850194533305193,0.002906625780415986,0.018637368167182755,388.84946077706746,2.7939933098399643,2.6131167970509825e-16,0.3247963172072342,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_20_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,181,0,0.1471814265663746,0.0031963105422843337,0.009352269493872092,278.06330163401225,3.422811039523309,2.47166895914734e-16,0.39542597766384985,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_14_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,307,0,0.563021706847601,0.004697833897552928,0.012723937790163967,266.4359142922873,3.3410252140009686,2.5521865935891323e-16,0.5861832313140818,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_18_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,101,0,0.004146987711297146,7.189116181788302e-05,0.0014837008565649346,119.0403238696761,2.7683486188889193,2.69099684085757e-16,0.0792609290447399,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_2_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,104,0,0.38291929198954244,0.01158223835320185,0.0072225452193295375,315.19798613083395,4.365033902684587,2.8250662325964204e-16,0.46626126985576904,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_8_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,171,0,0.19715992698802842,0.0036871016945409646,0.012216341322976249,539.5202198444886,4.370233896711361,2.1881363344708004e-16,0.8591047457320843,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_13_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,153,0,0.00516456590531385,0.0015380848273712317,0.002650695561320207,212.81471162912098,1.9276766736411386,2.7019231645467986e-16,0.07967538895701527,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_11_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,109,0,0.008799855566732094,0.00025323755692973737,0.0009376346035382954,85.37498957884347,2.374607168672647,2.5341919562154004e-16,0.09578979046733242,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_16_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,168,0,0.2406006948433885,0.003108448828884884,0.011153157163598562,353.5455623791601,2.3012273649781,2.285164325871826e-16,0.46324176903301395,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_3_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,168,0,0.42177430192273613,0.002613083101060393,0.00533115040625546,281.5002437644337,2.5779417268143794,2.257720317118558e-16,0.3709899607588485,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,207,0,0.023107251592774793,0.002292758900203466,0.0031533643545359896,89.17707854509798,1.9813040138763296,2.467332270906722e-16,0.12490961363920479,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,153,0,0.043762481569133316,0.00618964251663078,0.0024679701928677217,161.31171138019823,2.5969038668843236,2.6247935505002586e-16,0.15199649184690348,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_5_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,135,0,0.0761377573647756,0.0043591034347429235,0.009788372672561108,403.765745351025,2.6863357528618215,3.1565031364934056e-16,0.5369938233198275,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_15_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,238,0,0.7692293790504925,0.002317513862515933,0.007321394000853465,507.98697748192336,4.577985422046347,2.931440936560951e-16,0.7575562053152191,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_4_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,165,0,0.08012196311395714,0.002646052324997873,0.005546009128331891,141.70103290483175,2.2943556128824003,2.3569904453177214e-16,0.3301366588312485,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,157,0,0.015050325077288276,0.0009018755368584541,0.005537255256011064,94.2525427719419,2.1793067218510784,3.062979004888978e-16,0.17577358457698053,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_6_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,247,0,0.12590219116012494,0.0015397587882005044,0.012434839861188846,262.9670787523572,1.6972051323080306,2.9323210529593077e-16,0.2645261083800658,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_90_F_MoSh/Subject_90_F_17_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,253,0,0.5717740219005261,0.003337516099941282,0.006707789132088346,411.4246815276212,3.3875774152524123,2.442762612076713e-16,0.6217462419707601,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,159,0,0.00849861044863549,0.0008735056478678504,0.0018896451771371059,257.7771135281566,1.7990935121333733,2.9858783273577226e-16,0.17138888146778014,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_3_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,261,0,0.19608966209135878,0.006349034443151484,0.01821361952406066,227.75219634095984,2.353369822095971,2.3178799542507906e-16,0.3031339147851312,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_18_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,133,0,0.1840313238781287,0.0028505601711915677,0.005494207789775999,405.0074450280512,1.9342589443556597,2.9070194589116247e-16,0.3502065829118068,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,182,0,0.009922277487337015,0.0005880959336418761,0.001500780065846953,215.87118436825654,3.704429435203991,2.547825888771052e-16,0.10468607040454225,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_8_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,195,0,0.256435206780428,0.005367420665007542,0.010211685133977282,571.9629390605483,2.6435661880214796,2.30063225825102e-16,0.4788637836577345,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_4_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,131,0,0.010066149995677752,0.00022083710510757796,0.002628348824771337,124.40848451237886,2.5938493391905886,2.514172615080795e-16,0.09522880340026395,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_2_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,84,0,0.0902878992141565,0.004488363378322126,0.023229411243056768,853.1917644829105,1.8828874954554398,3.311802821015594e-16,0.52283251284029,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_5_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,287,0,0.11869537844396269,0.0037707396817084652,0.005082975740236764,183.50423968249996,2.083485425210992,2.7062140597124214e-16,0.17610361322225654,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,179,0,0.038762065427280355,0.0003872367051667529,0.006077450279085423,325.881730185074,3.020729324808795,2.4364801408638813e-16,0.15158520310162574,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_1_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,124,0,0.004773308918894981,0.000307527831682629,0.0009271086036062564,170.24451902776494,2.3204658613392724,2.978091788797813e-16,0.056131462520174896,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_21_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,315,0,0.3500038396395761,0.0028408892364982967,0.008709776608493775,278.1380605514022,1.8968878233552504,2.4689078843845064e-16,0.3719590996520141,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_14_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,92,0,0.012764971521833464,0.0003190661216182582,0.0009565118256295059,212.76860463849465,3.6560742478606767,2.6339144947128463e-16,0.1327108865465635,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_16_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,142,0,0.15274835455772445,0.0007896669030703357,0.004887027907690425,465.1628266087564,3.522801545020102,3.1967108467105405e-16,0.2449603773240344,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_7_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,136,0,0.01191819631307522,0.0008924143482446918,0.0037098283224176673,370.6799148048347,1.9980050520056756,2.4877227292090786e-16,0.1010638627466968,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_13_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,269,0,0.5967589980360297,0.002915041470403469,0.008418467662026887,599.0316033385653,3.1917765037284895,2.5278796487184445e-16,0.6847179073421458,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_17_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,126,0,0.14594476105188797,0.003927923567604167,0.015688473379729354,588.0131315126469,5.2379903793192675,3.436778903756929e-16,0.6489418321119579,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_9_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,174,0,0.015339568531945996,0.0005244412596181128,0.00952846356362509,191.664943180613,4.434311862217953,2.6547353900981534e-16,0.18214426430334774,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_20_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,124,0,0.06223438847324331,0.002638063717371538,0.006242785908736521,415.4684843509325,3.74857229490386,2.9867268741153604e-16,0.2737508635986988,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_43_F_MoSh/Subject_43_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,278,0,0.5102297922888066,0.005830221854515123,0.006767405400194326,282.526045059588,2.9261325298751615,2.661655908814939e-16,0.5550394483279482,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_18_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,125,0,0.022567286162393535,0.00019830149738745805,0.00499028971239486,272.5811572104953,3.9120839429543643,3.395615602801284e-16,0.2259217406037869,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_2_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,96,0,0.01507842080500941,0.0006521082896419519,0.002649689622937483,237.0792388207621,3.05288048813382,2.3472351428602783e-16,0.12434001722006972,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_9_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,220,0,0.8441318660401498,0.007042680042923099,0.0102832278925492,589.2575109952542,4.858470803526564,2.3322795025411835e-16,0.8597773839541353,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_10_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,114,0,0.2683505823931546,0.0015245231507709381,0.010398179715789574,634.0214265483576,5.022835279638073,2.245076058862847e-16,0.8019094935364909,0,1,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_6_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,83,0,0.44095865537641565,0.0006186244964868753,0.012470375786121965,831.4238297014821,4.910090382884677,2.5707892533561355e-16,1.0568144431149675,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_17_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,269,0,0.38099404266627573,0.002572807149492818,0.004410324851306283,283.47713914499406,2.463518776420018,2.790871303096226e-16,0.3622873313707065,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_13_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,169,0,0.02675267893981998,0.003022844778696291,0.007812126892771443,311.9931167266467,4.198796829496119,2.7585411842562363e-16,0.34050684841677403,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_4_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,123,0,0.0783244852064616,0.0018291909264372863,0.006874122809320704,493.4473831882937,1.6820551621293653,2.948620336727866e-16,0.393325972660947,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_7_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,66,0,0.010440571822562894,0.0004667735453276825,0.0011461810780802467,196.7195103965116,2.749231284446104,2.9283286598954396e-16,0.10088459359977549,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,136,0,0.12565652779099595,0.0008793247840734867,0.00680847280875229,254.1242786584206,3.593129458940531,2.673940397629329e-16,0.35563171389688947,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_3_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,238,0,0.5634430894407969,0.005998830799702934,0.01201027641124152,352.7937084868092,3.5266074474383933,2.8077200508550543e-16,0.5503170328109367,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_1_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,221,0,0.21865544596816966,0.0047407878138299355,0.024596409563840363,389.0498067081967,1.913865736391107,2.1065683005332434e-16,0.3277719757101655,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_5_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,93,0,0.014631959971288315,0.0004295194837183014,0.0010211360538058822,641.422907185873,2.7643224079794813,2.7564355202228144e-16,0.13218414917244803,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_11_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,215,0,0.19688116924490245,0.006852940640955746,0.00801939254391787,281.8343306039336,2.1682652186883464,2.3403335417829094e-16,0.3158732613435487,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,94,0,0.0156754753664314,0.0008591774993156992,0.0027836006419724724,598.7177432605029,3.8563695983625217,3.37372719197431e-16,0.12750800957165417,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,127,0,0.15435884520269652,0.0038875621100553513,0.010213032337585415,645.3414955685926,2.976156255946612,4.062734500374466e-16,0.45737424410555333,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_16_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,100,0,0.010486031315159499,0.0006825028549574688,0.001756686222975118,345.74641980991777,3.9939544951192985,2.4350582745343605e-16,0.09479723358728306,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_21_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,86,0,0.3961143274185575,0.006235234848239174,0.006607477000493037,405.2626103653558,4.878013734884989,3.7633878192691867e-16,0.2944642204777864,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_21_F_MoSh/Subject_21_F_20_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,104,0,0.0072415747181253706,0.0010524123758384643,0.0014803892189437576,291.15813506810684,4.241335483348894,2.762094393974664e-16,0.10117448937884958,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_2_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,315,0,0.4388265267972798,0.006275399661409865,0.0247673661820349,659.1192119759094,3.980060960927956,2.92179080953629e-16,0.518074152625131,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_15_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,108,0,0.0066491828195771,0.0019526578098824274,0.0022305265602086573,268.57999130719804,4.041644273355963,2.7174736186964675e-16,0.10770943926925264,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_4_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,209,0,0.05960314756175658,0.0023798199719448467,0.0061995143560799465,175.54519518817324,3.1284549310071115,2.6118022113686073e-16,0.2553658700958273,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_6_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,160,0,0.06935557258194616,0.0032795920501442963,0.007737296160170128,295.9607283114392,4.086821554027591,2.456453731394244e-16,0.3311235761161621,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_12_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,200,0,0.03659705446996683,0.004235801774135596,0.004631995384772623,255.80641494313275,3.244270021935361,2.4739930355466124e-16,0.35415202525660766,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_9_poses.npz,Agility / High-Dynamic,BMLmovi/BMLmovi,123,0,0.08068884057003775,0.003695220265638168,0.013445335542219682,505.2143190954753,1.6203218837891546,2.9933505601406936e-16,0.46524707509728147,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_17_poses.npz,Basic Locomotion,BMLmovi/BMLmovi,467,0,0.38601995979577114,0.0043993877429971216,0.006017784950047178,300.6348401735199,2.2084952306786136,2.7013704532525803e-16,0.40871515900922917,0,0,1,,train
AMASS,../egodata/downloads/amass/extracted/BMLmovi/BMLmovi/Subject_85_F_MoSh/Subject_85_F_19_poses.npz,Upper-Body Manipulation,BMLmovi/BMLmovi,212,0,0.11516072408270142,0.0009095603930689242,0.017417215692528104,282.2392911169854,2.107708930126609,2.315419162895744e-16,0.26570658856190876,0,0,1,,train
