source,path,category,subject_id,n_frames,has_nan,foot_skate,ground_pen,float_gap,max_jerk,max_speed,bone_cv,mean_speed,static_flag,outlier_flag,qc_pass,fail_reasons
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_shake_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,126,0,0.17963079198904566,0.0033070976881239555,0.004307878943865473,490.84077559489975,3.649928354589262,3.444960871127544e-16,0.34058385444128425,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_chicken_wings_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,106,0,0.040902724729349436,0.003837581294020337,0.004234033556004713,2709.0864325439297,5.032665122990315,2.319624836858075e-16,0.4805444986484272,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_light_hopping_loose_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,117,0,0.11548509883768543,0.005360288796114769,0.017542499072926487,664.9089690783898,1.4411890375452032,2.357719417966715e-16,0.47110994581989835,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,100,0,0.07421723107191652,0.0029404943306609466,0.007406631809393771,1894.5477528243114,6.3576894918443445,2.0994392866450483e-16,0.35868292544436675,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,149,0,0.376247181835291,0.007946907247229849,0.016166992273512037,3984.7996351703246,8.627700095967935,3.1643170905009963e-16,0.925753963733092,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,90,0,0.16525634441293868,0.005082714261641689,0.012139817122075125,609.2479264717623,1.737108493845108,2.2867358052646947e-16,0.44973465841776167,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,275,0,0.022831521503515466,0.006737815654003696,0.0056541498366763365,113.27745278664617,0.5939936569806836,2.147129810423543e-16,0.15096932974193045,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,95,0,0.47413503139085295,0.00945457387620428,0.019066145677517854,1369.9282127427748,5.445623518097284,3.368495645400194e-16,0.957249336562888,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,127,0,0.11207099486511668,0.0034828271672753554,0.015014406839797934,375.0171601035836,0.9237412726419247,4.026963763198923e-16,0.39872884518141644,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50009/50009_one_leg_jump_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,115,0,0.14958650045790114,0.0047149757605850565,0.018963418180359626,786.4550609124188,3.6291308917807577,2.3311160014209136e-16,0.769655023437589,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,166,0,0.43856894398675395,0.005587797298725816,0.014609654576804743,1176.5066844709381,3.7418892831399355,2.1220958713239242e-16,0.6589020380475,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,128,0,0.05466698255429874,0.0009972249631158324,0.0032914748910102265,288.4998109184933,1.9847166728918733,2.392873081234658e-16,0.19817851797192423,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,115,0,0.027845386501023858,0.001267348608768657,0.003984472931687244,378.13387112292486,2.3905485139070586,2.0324922614217434e-16,0.244760713852865,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,152,0,0.07771613275387876,0.0015554215618634015,0.003667700723654299,643.6838057589068,4.954150950146279,2.140639843369026e-16,0.3870458355379718,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_jiggle_on_toes_stageii.npz,Basic Locomotion,DFaust/DFaust,120,0,0.08549169586953266,0.004009303368581738,0.010797185294779521,362.68881619259326,2.862708608050789,2.8714789040191495e-16,0.20644258686618766,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_jumping_jacks_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,231,0,0.1804497297496126,0.004071882262019965,0.013353773130556745,563.6940778133848,5.066710835075634,2.181832700963225e-16,0.6605612236565649,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_one_leg_jump_stageii.npz,Basic Locomotion,DFaust/DFaust,271,0,0.2462138591986971,0.012623321213735017,0.013864906128593035,533.5310857192121,2.0464644153411156,1.8920637758718339e-16,0.42089550615556465,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_shake_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,122,0,0.15503150877385408,0.0034269531478169145,0.00562084945655561,429.01080260369207,2.998477552345862,2.3105382674403827e-16,0.3645566692990893,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_light_hopping_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,117,0,0.13158579944188287,0.005477422918191031,0.01748295187590665,422.4198784068918,1.051443149903904,2.134353155976256e-16,0.41191145633023646,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,107,0,0.08632541221992185,0.005973917723870224,0.008550773648023924,269.9413112268378,0.8306534767419694,1.962843344535307e-16,0.2559379401248345,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_chicken_wings_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,108,0,0.02342632386723461,0.0011565772053411983,0.0016564530583147996,629.7646119905966,2.6391287234020466,2.040359925590348e-16,0.2814889094211401,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,250,0,0.1838158396915123,0.0018891617555521878,0.005524142323575454,348.49790193795053,4.241814611160712,2.024530843271696e-16,0.2816092694477759,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,349,0,0.025265084578228507,0.0020272581779008105,0.0026711728996061668,143.96932047978018,0.6156280364418883,2.2718230775027165e-16,0.1291958795847049,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50002/50002_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,132,0,0.2782844415152748,0.011720384561608448,0.010475472557459065,601.0319762488298,2.31098681456906,2.6515864642360176e-16,0.3179992029599628,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,134,0,0.3605359628969246,0.010290054990587903,0.01679964107301346,2016.3226441458394,6.220714727013184,2.3535058387685363e-16,1.0127536987145442,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,302,0,0.03668654726178368,0.0014839894570999124,0.005645527504379466,167.42347173558466,0.48934252167188796,2.2142501780311706e-16,0.134088321475324,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,155,0,0.07051870208292407,0.0022641733917857796,0.00924668483357638,202.82990358171267,0.7615373136923164,2.1085252210204665e-16,0.25315664505429764,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_light_hopping_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,179,0,0.06826364876087787,0.0024706733106714205,0.011027297579444983,302.7052401388567,1.2562534739520863,1.9043303455857473e-16,0.366765432467149,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_jiggle_on_toes_stageii.npz,Basic Locomotion,DFaust/DFaust,120,0,0.16421133507826113,0.002633954336008817,0.008032496162689307,569.9045138407721,4.292621106417446,2.727212813254019e-16,0.38662946076224325,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,366,0,0.1838619741698044,0.002091427497977083,0.010510702209466871,307.2413336087483,3.8244907367041585,2.31452000687807e-16,0.22325242262925737,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,110,0,0.07441376180745192,0.0018130091616618382,0.004696603546945399,1218.8791191330863,4.689318725959066,2.2656917387797523e-16,0.3821863089195443,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_shake_hips_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,107,0,0.17459144000067542,0.002623830072242248,0.0035276465724003447,1269.7368514921493,5.77677528936079,2.196862218355121e-16,0.40302161603793546,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,180,0,0.6047475764681918,0.005186408704076286,0.0166504054719806,1331.6879331886485,6.247774743763501,2.0782559662483475e-16,1.1435309317468754,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,99,0,0.07916143376739188,0.0007590027075067285,0.004119536573576776,1187.540319779346,2.6420778020644247,2.0154717598324282e-16,0.26080482515428666,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_shake_arms_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,126,0,0.03310425446682579,0.000884201342130797,0.0018388474967302448,2315.273378515555,5.875663637156175,3.404161891371246e-16,0.5211196264046286,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_one_leg_jump_stageii.npz,Basic Locomotion,DFaust/DFaust,123,0,0.1938548068781934,0.0022932692962932765,0.016676864122748047,902.4483159035346,1.9434709506170653,2.7178230324073805e-16,0.5835209064489857,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,147,0,0.15431581527063076,0.0022928441853816927,0.012242287910044336,421.4588581002139,1.8201607016867303,2.427797220290242e-16,0.43452223809095447,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50004/50004_chicken_wings_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,113,0,0.04416945295246293,0.0019062571075536949,0.004750207479388591,1184.9470415089918,4.099184526474097,2.1710001223592784e-16,0.384569286029336,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_jiggle_on_toes_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,113,0,0.13206783867123867,0.0033513629705199666,0.00931430479023676,959.3508710464932,3.9125685630496214,2.2277530308716293e-16,0.5006498701468302,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,139,0,0.028641461960083388,0.0014946681309310362,0.0014165936647695387,1012.8383252438528,3.841317157480415,2.049016437808374e-16,0.21202252775259117,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,135,0,0.09926649829778411,0.0014919790137611244,0.006904823362140822,801.4080509674505,1.8492222188655834,2.675865989198318e-16,0.32710708323555326,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,100,0,0.07478453446152936,0.002170716354344736,0.011779785889818373,500.69534769510403,0.9884351932908708,2.0631591047810904e-16,0.3836266369950279,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,401,0,0.12367842681389729,0.0017398527735639213,0.005034849818681297,221.04960879712252,3.282837009773881,2.2496592986371045e-16,0.16939047702360818,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_light_hopping_loose_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,106,0,0.09082361763255427,0.003220642459650097,0.013188231241055726,856.7856318668264,1.9745422836932873,1.9670414881151176e-16,0.5803742336145947,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_one_leg_jump_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,165,0,0.2515804310519935,0.007037972051871817,0.016184929129768322,1933.1391305269617,3.923638253410898,2.1327351798690339e-16,0.6972039777745113,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_shake_hips_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,119,0,0.3847080495756863,0.001691469477318308,0.010136664660691297,1125.8046090281332,3.805417128335981,2.3371695382208915e-16,0.606885376569503,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,107,0,0.07877543413318419,0.0012864849838866732,0.0024069593117788113,1054.9166250406433,4.352323810153157,1.8413520741970253e-16,0.37339879262956494,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,172,0,0.3296580687189894,0.00396494856439329,0.020199904113713918,909.5426163853666,6.1100298529781405,2.4161388293647604e-16,1.0620517455114629,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,116,0,0.14960004390705528,0.002787427594373459,0.011120419844610041,623.6253662634749,1.7653727266608068,1.9944678660086897e-16,0.3904797977675076,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,199,0,0.4543136814519574,0.009494603033106008,0.01757979482860872,2801.4731500033413,6.543930104909545,2.0233082049391102e-16,0.995190654794786,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_chicken_wings_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,112,0,0.044741259029265734,0.0025147289148584107,0.006043949357301126,1049.6156522562383,3.002138713621444,2.330174787821635e-16,0.37505609669627554,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50026/50026_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,430,0,0.0241975342236892,0.0031409153228690767,0.004759007215857203,92.19935142377044,0.5545320257264335,2.171700903223902e-16,0.12728352670846255,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_jiggle_on_toes_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,139,0,0.13004917565658325,0.002518829009131376,0.011032104898823336,800.365778874196,4.683961669656181,2.3217912615831564e-16,0.4071234122033963,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,475,0,0.12492712157596822,0.012514352383803615,0.011946441457110435,394.3294897485417,5.990494403011477,2.7161319076022235e-16,0.2554027387277167,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,149,0,0.38806645214035085,0.009054057261444974,0.015784448378369564,3681.7703674470226,9.190113875563288,2.81701087861905e-16,1.1307611329642964,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_light_hopping_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,152,0,0.14112308431691867,0.006059510558884702,0.012248371137001113,515.3289983341263,1.7280885265530956,2.0649256985099266e-16,0.4259381585668467,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,145,0,0.10657274268126192,0.002822495028897074,0.00816631352603836,418.84829371038353,1.1169298905388236,2.368974541075415e-16,0.37194895645508386,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,174,0,0.03429880434321225,0.000942284789555442,0.004080796256152486,2112.612265183949,5.200986462262328,2.10723415755749e-16,0.33981304199708123,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,273,0,0.038761633648020925,0.002489895290666033,0.004102493070052615,201.63422966031422,0.6659763842337206,2.222656533881725e-16,0.17038134189168855,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,129,0,0.08573387233948021,0.0033445499837769965,0.0073466005235121035,989.0902484166405,2.839723339165504,2.7636042997035534e-16,0.3223714393389498,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,154,0,0.5645358160281353,0.0038762802972516297,0.017395864053826093,1707.0691796646975,5.50939776036702,2.4643217884468164e-16,1.045174595798354,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_one_leg_jump_stageii.npz,Basic Locomotion,DFaust/DFaust,205,0,0.22271187418029387,0.005476026201158554,0.013695920681900953,646.4586923816224,2.7745562755912734,2.2262894322990654e-16,0.5244739819265564,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,127,0,0.16219925655885714,0.003789818861888219,0.007496198436216295,551.1538862430223,1.8558360117961892,4.115278061990741e-16,0.47552293078357977,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_punching_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,102,0,0.07508090620182031,0.002273540665385947,0.006601020925254442,3709.6334516314137,9.629284013110304,2.422488848204541e-16,0.46367149535683305,0,1,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50022/50022_shake_hips_stageii.npz,Basic Locomotion,DFaust/DFaust,135,0,0.18009045126202616,0.0016644052553017664,0.0037125259715367065,1035.9662833118748,2.8099610062241362,2.8861342322846576e-16,0.3137839861186688,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_chicken_wings_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,141,0,0.030395466027120954,0.004457390385064719,0.004467439401364959,656.9411735733806,2.899041357612408,2.281486851642325e-16,0.21642443841327128,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,308,0,0.08771242094291329,0.0007396123136552756,0.0031029633227139253,301.62516101903816,3.605572377296088,2.2548876893316716e-16,0.16470946726028365,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_light_hopping_loose_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,148,0,0.08264891582318173,0.0037135951685722877,0.011908239205692728,612.5096956856679,1.7358780599624235,2.4005713050617036e-16,0.33804903849772716,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_one_leg_jump_stageii.npz,Basic Locomotion,DFaust/DFaust,150,0,0.21142741505849488,0.004763422098041984,0.01522073426251036,820.1218281193856,1.9653283755002837,2.8185609689026704e-16,0.49115786021767854,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,126,0,0.024626062041972673,0.005249046036742644,0.003589525335542798,1171.9974279995547,3.1873532632105546,3.373677480729854e-16,0.3095137844332697,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_light_hopping_stiff_stageii.npz,Basic Locomotion,DFaust/DFaust,192,0,0.05820272525082901,0.003198358045011066,0.009594705009700388,178.94804483878883,0.5175067371994176,2.0438303531135263e-16,0.20132750563906868,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,118,0,0.0249106248998127,0.000443962672089393,0.006397013000098373,546.274255182134,4.599658715247794,2.390843722690418e-16,0.19379488205887507,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_shake_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,160,0,0.08635499257715487,0.0015468498452699965,0.00423011963608716,258.57137710836935,2.1987908748580702,1.9739296245392086e-16,0.17531592955125674,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,146,0,0.03982625203157632,0.001523562597795003,0.004123388381997495,385.9052162439975,1.5652964809974523,2.2092803770286947e-16,0.22530699505156787,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,271,0,0.2782876590065265,0.005929562880695849,0.016210336160899286,938.2158016570154,3.6484585873614237,1.7555871928690526e-16,0.6786211709398446,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_jumping_jacks_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,162,0,0.5319061671220651,0.008110829413191963,0.013966610305376492,1085.8697873568854,7.4797405955439284,2.2435455947009255e-16,1.008999985930852,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,189,0,0.06969747444369565,0.00258611974746763,0.005079806417440658,228.96878529689832,1.8405810100707902,2.1833652316203216e-16,0.19676489120591395,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50007/50007_jiggle_on_toes_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,143,0,0.060382084689674514,0.006586888943825495,0.008630696617624611,375.18805882925506,4.235701617492733,2.8960523819331437e-16,0.29172981296865236,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_one_leg_jump_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,124,0,0.3238863336752612,0.007351028137564176,0.011172653469924132,752.4532141625343,3.358440623939164,2.661458812326361e-16,0.6949324247325619,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_light_hopping_stiff_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,108,0,0.23868322752583554,0.0023680296852081084,0.01164874070514188,675.9377444576544,1.2734176668712331,2.0190885977368433e-16,0.541738655780024,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_knees_stageii.npz,Basic Locomotion,DFaust/DFaust,332,0,0.16295254427946354,0.0030790296316093135,0.014542168011200507,699.9763788047591,5.443743990715977,1.869512595679074e-16,0.2523532573372171,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,169,0,0.06407734419116587,0.0010354551461382578,0.0047788054924639,455.54320534287416,1.2947337336254066,2.290722687281952e-16,0.17597407157446232,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_chicken_wings_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,129,0,0.03811009481452002,0.0015205621879376308,0.004625213633220104,987.0398449405532,3.3217977320428536,2.3450631651300895e-16,0.3286983982487684,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_shake_hips_stageii.npz,Basic Locomotion,DFaust/DFaust,137,0,0.21280999262937259,0.002923641833192332,0.006122373667357017,356.9472399765182,0.8588212242038179,2.301517019982502e-16,0.258848925906545,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_hips_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,291,0,0.033970298592027326,0.0026997499945226934,0.0036100467788434676,250.03663657446927,0.5971331059266933,2.6578064988495473e-16,0.1622268570203138,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,137,0,0.026046876016404118,0.0003246929335530124,0.002085173642938365,1130.660992066834,4.151002695625006,2.1784650860987502e-16,0.32467640473081716,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_punching_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,127,0,0.034588789784780666,0.00247600326241044,0.002237155300132909,772.4135247351107,4.587449639462071,4.209494542302153e-16,0.25598635389413815,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_running_on_spot_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,113,0,0.5133489925999659,0.007132094118099581,0.013458039975797864,4185.0652817494965,8.590408480425339,2.1235282061768906e-16,1.5349093990255402,0,1,0,jitter
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50021/50021_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,112,0,0.20552947277241523,0.003559895362009022,0.009977088499210529,516.0773284071711,2.035669586386424,2.2848949744899534e-16,0.5420253479962933,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_shake_shoulders_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,77,0,0.06451162343333781,0.0010575781277265283,0.004494923060902933,512.8059213578582,1.2823493712684038,3.404551181912055e-16,0.1803824836305232,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_shake_arms_stageii.npz,Upper-Body Manipulation,DFaust/DFaust,116,0,0.03660551247060613,0.0011399522002572158,0.0016863970854418264,1783.6261774122152,4.430625815609231,2.041261712746664e-16,0.38386953593061457,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_light_hopping_loose_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,104,0,0.16004573805755606,0.00531713540518553,0.012521731149740534,676.7812145740982,1.561873094489813,2.3185692517061533e-16,0.5335140241863653,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_one_leg_loose_stageii.npz,Basic Locomotion,DFaust/DFaust,111,0,0.20391776780245202,0.004710245003143898,0.008277235612806022,447.10216484359097,2.291716840179303,2.7475520570809494e-16,0.46036261935038747,0,0,1,
AMASS,../egodata/downloads/amass/extracted/DFaust/DFaust/50027/50027_one_leg_jump_stageii.npz,Agility / High-Dynamic,DFaust/DFaust,130,0,0.24083093654884946,0.009010094074897062,0.015277005373823538,626.3258062941425,2.84743774056477,2.1487851945554812e-16,0.6209315091531015,0,0,1,
